c_arm_lateral_m,c_arm_vertical_m,c_arm_wigwag_deg,c_arm_horizontal_m,c_arm_tilt_deg,c_arm_orbital_deg,table_vertical_m,table_trend_deg,table_tilt_deg,table_longitudinal_m,table_transverse_m,quat_w,quat_x,quat_y,quat_z,Tx_m,Ty_m,Tz_m
-0.31,0.15,8,0.14,113,45,0.15,30,-2,0.63,0.1,0.658786353231361,0.262853400175705,0.606899380342861,0.35858300705924,-0.215693508627779,0.145029418218244,0.337543039852944
0.36,0,3,0.01,-33,-19,0.19,-23,16,0.47,0.05,0.946066724811527,0.0253856428617201,-0.0864909962946977,-0.311179415933699,0.120885340332711,-0.0831101137279165,-0.496395646514669
0.32,0.14,10,0.09,72,-50,0.15,30,20,0.38,0,0.800684131774533,-0.0394195437846992,0.359035562756057,-0.477958664916444,0.0550750938381996,-0.0661859816238158,0.0783921680596471
0.48,0.27,6,0.14,203,32,0.1,-17,5,0.09,-0.04,0.344315166347303,-0.295162706022696,-0.890780588517462,0.0289134279716588,0.484057086452988,-0.0348684938427027,-0.222143820063793
0.02,0.14,-5,0,-34,-4,0.19,22,16,0.29,0.04,0.869497774831054,-0.0921692274804619,-0.461920873049544,-0.148686112702723,0.108850178525498,-0.10384726283937,0.0259741421025001
0.33,0.19,8,0.01,239,50,0.16,-22,-2,0.41,-0.1,0.611297129338242,-0.288311102751005,-0.701975976593558,0.224549005740047,0.41537632460374,-0.161746456131916,-0.365075062461076
0.26,0.34,0,0.01,125,-36,0.25,23,-17,0.36,-0.08,0.620689640446235,-0.34676082846922,0.695494624888086,-0.103867823862081,0.306833620321997,-0.0235884441903263,-0.0857637562720213
-0.39,0.42,4,0.12,215,8,0.01,-2,-5,0.45,0.05,0.318860968237052,-0.014900501064143,-0.947680658905132,0.00265079989857564,0.744198475437858,0.165068376486768,0.37383781362486
-0.13,0.2,-4,0.02,223,8,0.35,-23,-13,0.45,0.12,0.528929473799254,0.0305055454246379,-0.837626273902853,0.132985896667324,0.307814965262009,0.153904739073763,-0.211323503492034
0.29,0.42,5,0.14,-41,82,0.02,17,16,0.47,0,0.737758980936709,-0.337550673185883,-0.349961591721603,0.468292764623444,0.589709739101558,-0.136643813491921,-0.0412955758881645
-0.41,0.15,9,0.1,-78,83,0.1,-25,-9,0.17,0.13,0.663926659235465,-0.228693859288712,-0.384644722249108,0.599123482702836,0.753522753712277,0.270552150534872,0.546549345221963
-0.39,0.1,3,0.06,11,-61,0,-5,-13,0.43,-0.07,0.904902120828759,-0.0628505719928679,0.12684258350757,-0.401388734681118,0.472914676765001,0.0446790514640104,0.343877794012074
-0.2,0.37,1,0.15,83,-30,0.17,9,6,0.61,-0.01,0.761458390802723,-0.119190122131625,0.589901859009822,-0.240812438630425,0.40917616821669,0.0116438619522522,0.056479966314787
0.19,0.13,7,0.14,-32,80,0.17,-17,5,0.69,0.08,0.800510646248682,-0.0470606516503504,-0.133584764137014,0.582342778008984,0.376463162495357,0.0912921579427552,-0.456220990359902
0.15,0.42,5,0.13,-54,-16,0.04,-14,-19,0.26,-0.11,0.939115037929463,0.13723797092336,-0.315005790690972,0.000191579584127244,0.698566247215367,0.216577504848603,-0.120700409079944
0.01,0.35,-8,0.15,259,2,0.24,12,3,0.26,0.09,0.550998195820658,-0.085991466059154,-0.828892545082789,0.0440863320492143,0.377728549168425,0.1239865103095,-0.0450258838933543
-0.24,0.06,10,0.11,193,-20,0.09,5,-4,0.14,0.08,0.0568343495623674,0.21995221171757,-0.969217100698547,-0.0949162419392761,0.196945694666132,0.111330686881633,0.759193493242221
0.05,0.18,2,0.04,45,74,0.26,14,-10,0.59,0.13,0.710257424443357,0.154474877128166,0.218547110699159,0.651082992992734,0.125382748648302,0.133248529654609,-0.168413508206096
-0.13,0.2,6,0.13,-17,14,0.36,-28,-14,0.16,-0.05,0.969350279324689,0.0483521187872621,0.0957143992474732,0.221044932895159,0.422076671623275,0.127649414327857,0.291032176213449
0.39,0.22,-7,0.03,215,47,0.36,1,-5,0.04,-0.1,0.236839709433764,-0.359681781754402,-0.88436154912186,0.180112793393733,0.176915503283638,-0.132392876295732,-0.261721069944575
-0.14,0.44,7,0.05,-78,7,0.17,7,-11,0.19,-0.01,0.732387757891369,0.0732040681190306,-0.672184787370956,0.0801058557706054,0.482307527006308,0.0659514921036192,0.566335544491557
-0.11,0.4,3,0.03,247,14,0.31,-6,-20,0.37,-0.04,0.575231327209929,0.0553237986897799,-0.801784793233873,0.152280474236692,0.4413403004797,0.106912375684153,0.114577294233917
0.32,0.14,4,0.07,235,0,0.21,-26,7,0.59,0.1,0.645779108688971,-0.0376715570835783,-0.75905875086933,-0.0733485466554687,0.284696542336712,0.043874492863872,-0.618708842035844
-0.47,0.38,5,0.12,79,39,0.26,-30,18,0.55,-0.06,0.567139188114513,0.422974589038224,0.695838327950828,0.123509755433943,0.829380041451139,-0.321139913220037,0.0107182227268421
-0.17,0.41,-9,0.11,-64,95,0.07,13,9,0.45,0.03,0.547562759818737,-0.532634730041625,-0.326273032827261,0.556795452983296,0.553469915652165,-0.0581320399755945,-0.0213001186503055
-0.13,0.29,-9,0.02,-17,-96,0.21,-29,-11,0.63,-0.09,0.751689296049166,-0.126726176916664,0.00392811139351168,-0.64721576636395,0.473822962944423,-0.0535535146221482,-0.661975681456819
-0.09,0.09,6,0.09,-90,-43,0.31,-17,-10,0.52,-0.05,0.757748829716891,0.292904754282761,-0.517707400523874,-0.268332933916152,0.266784977945458,0.0210609318796877,0.00197680234918696
0.03,0.29,9,0,202,-90,0.36,5,15,0.06,0.08,0.029177358310345,0.614749704977615,-0.771070237648592,-0.163346780208573,0.152070699838235,-0.0843068055727227,0.521983767835994
-0.44,0.2,2,0.13,219,52,0.24,-30,12,0.18,-0.07,0.538117371179643,-0.435492596605019,-0.699517818067693,0.177343495349399,0.663299477268017,-0.177030714791346,0.36172621585849
-0.36,0.17,1,0.15,224,16,0.2,-27,3,0.58,-0.05,0.577925164992565,-0.133090526520629,-0.803132728828649,0.0571597349803652,0.599645840127665,-0.0118156066824739,-0.0996935883204976
-0.32,0.45,0,0.07,116,0,0.29,-5,-9,0.09,0,0.490905582605723,-0.0682873208650237,0.867672679795846,0.0386351072408042,0.523601760505905,0.0937064901941835,0.527581409259891
-0.32,0.11,0,0.11,185,58,0.28,-3,-4,0.61,0.09,0.0597929683057495,-0.452884601699664,-0.888836077077276,0.0359272399496882,0.174235882343112,0.144261907405611,0.0464526355249865
0.44,0.46,-2,0.09,144,53,0.2,-26,19,0.19,0.09,0.0877085302224972,0.578187396377566,0.811099090284145,0.0111720247302499,0.434372366504891,-0.0791592469181878,-0.619534691370171
-0.31,0.25,-5,0.09,-39,-54,0.34,25,7,0.49,-0.06,0.7327055077663,0.171400265086015,-0.502768810109525,-0.425426975635567,-0.0507460559722785,-0.0570308442159289,0.113122386496952
0.34,0.12,1,0.07,-80,32,0.08,-20,-9,0.09,0.03,0.813492129820994,-0.0941834711876484,-0.491062012373041,0.29701536741133,0.347999756547956,0.0956517658294881,-0.211779668105204
0.23,0.32,-7,0.1,251,4,0.32,14,-5,0.15,0.11,0.47126916461195,-0.0335875006158994,-0.877504456793855,0.0822385712135933,0.301190808904107,0.158223430270919,-0.125060634249339
-0.35,0.22,-2,0.01,-22,52,0.32,23,-5,0.05,-0.13,0.811870154509487,-0.168575717170341,-0.34393138069081,0.440636227713247,-0.0814047900038345,-0.194544784253087,0.662996304213479
0.27,0.41,-6,0.01,76,19,0.28,-12,-20,0.53,-0.05,0.686408000709806,-0.0504353712904548,0.693292637706175,0.213648422383072,0.415967051408761,0.0598222808155388,-0.719501965932203
-0.25,0.34,0,0.14,163,23,0.03,-8,-2,0.57,-0.04,0.0765993018813355,0.181673754185087,0.980223860828671,0.0169816563892674,0.700697614435051,0.0530005972057024,-0.0765303880092265
-0.03,0.46,-7,0.14,162,-85,0.36,2,10,0.6,0.02,0.0725245189704271,-0.605135342008742,0.774671008842791,-0.168630483776105,0.403200845049553,-0.0151380469393169,-0.402207171449583
-0.13,0.42,-3,0.14,-37,-68,0.31,-9,-1,0.66,0.02,0.814483879037989,0.117120963898265,-0.212953978413186,-0.52682947305629,0.481897294841657,0.0929190510164949,-0.352645347896585
0.07,0.37,-9,0.09,83,-100,0.21,14,-18,0.49,-0.03,0.581506990046028,-0.510784348516126,0.246258598043676,-0.583357242800781,0.408714849808007,0.130480468629139,-0.323249361501695
-0.24,0.36,-7,0.04,65,72,0.12,-2,-16,0.42,-0.11,0.620886480599702,0.212675836650464,0.510859600077082,0.555239980299172,0.552425075400015,0.0287278789356435,-0.0406390035610794
0.09,0.09,-4,0.12,201,6,0.17,-20,0,0.57,-0.11,0.3476879607263,-0.049295906374475,-0.934802760153892,0.0531676141026848,0.277474656270776,-0.0689462385790847,-0.547752357533468
0.03,0.43,7,0.11,262,82,0.18,-27,-6,0.57,0.01,0.622149632535771,-0.334636301244966,-0.474101586824255,0.525524562694663,0.73808437737188,0.121212208311294,-0.415137243961617
-0.04,0.06,-9,0.11,-12,39,0.28,12,-13,0.13,-0.05,0.876443103905181,-0.123073972087518,-0.184308975787547,0.427469863798372,0.0395563567500452,-0.00220339824402527,0.0435324109698518
-0.03,0.22,7,0.14,200,31,0.32,7,-17,0.47,0.12,0.12736799394073,-0.106714829957012,-0.986063344265141,-0.00827165542112318,0.105407412165412,0.237986450705905,0.142950296053092
0.36,0.16,-2,0.11,-50,-49,0.26,27,8,0.61,0.03,0.689324940287948,0.201957007629327,-0.588992601901702,-0.370313662550395,0.185536269620756,0.0242240522950371,-0.533686727710244
-0.05,0.24,4,0.08,235,91,0.01,-3,3,0.32,-0.07,0.370320079253789,-0.628832852151759,-0.607314771675338,0.314008042987889,0.567586474107766,-0.103833945332957,0.155952461019595
0.28,0.28,4,0.09,250,-21,0.35,6,5,0.4,0.03,0.50983650984383,0.139230758040455,-0.836293058380288,-0.145929605463341,0.213775386349927,0.0137175534348739,-0.184812493678084
0.1,0.05,-4,0.1,229,36,0.22,-25,19,0.65,-0.01,0.589796273121964,-0.37498035769472,-0.704616357928392,0.122661630896988,0.18781295984044,-0.0867835298236919,-0.630689383267603
-0.06,0.37,2,0.07,243,78,0.31,0,-1,0.26,0.11,0.412576572158147,-0.523563649465699,-0.672858139175649,0.320817084347879,0.370032370264782,0.112247136634315,0.204792209822926
-0.42,0.43,5,0.14,166,41,0.13,22,9,0.55,-0.02,0.284769633075174,0.398793645661508,0.862415456521064,0.126923065720142,0.203106874385488,-0.00851566566117604,0.558788853983847
0.43,0.18,-8,0.02,175,29,0.12,13,6,0.56,-0.13,0.166793907307454,0.300920880150276,0.938217284366575,-0.0370775361978766,0.402187627572892,-0.252959018865797,-0.739625383568149
-0.43,0.4,10,0.15,199,87,0.23,-14,-9,0.24,-0.06,0.254027880631515,-0.598154212677139,-0.744699865886631,0.151998300868425,0.714816663898135,0.119609492287842,0.653039393059902
0.03,0.33,9,0.02,172,37,0.15,5,4,0.7,-0.07,0.0859309271768236,0.348807320625007,0.927062975585885,0.107254688152918,0.428338606204481,-0.180838758050977,-0.093110512783653
-0.14,0.34,8,0.13,-27,-26,0.03,-23,-6,0.21,0,0.976691143183173,0.0703679395238209,-0.0160398053548667,-0.202152142108109,0.85303346803231,0.13952038316204,0.16456471764518
0.14,0.14,-2,0.07,55,100,0.35,23,15,0.64,-0.03,0.716028634340385,0.225147351022874,0.15951626184172,0.641222447626461,-0.00116271560877917,-0.0626498912114644,-0.422959007477899
-0.16,0.17,6,0.07,81,-35,0.15,23,-6,0.45,-0.07,0.855926545105455,-0.13937049262265,0.464769462851505,-0.178759507637169,0.0136881488105167,-0.0717264343730386,0.33456086686978
-0.46,0.03,10,0.03,90,-63,0.11,28,13,0.27,0.09,0.718880986904087,-0.176153396198913,0.483977478416758,-0.466846771500834,-0.346377506977559,0.0768414903192526,0.828843573505315
-0.38,0.16,-3,0.09,259,-8,0.16,-15,-17,0.39,-0.09,0.727107600273319,0.134018023757549,-0.668606490423528,0.0794925650386768,0.447437872930785,0.0907753264013026,0.126927619685475
-0.1,0.34,-9,0.01,104,-57,0.16,8,-19,0.66,-0.12,0.609548334796675,-0.490688242980245,0.55678949606479,-0.278677829795408,0.44492985356187,-0.0207727574554142,-0.366671039988592
-0.16,0.36,7,0.04,158,-39,0.34,-27,14,0.34,0.03,0.0141765830368795,0.191113975456418,-0.979027009457953,-0.0691417936595413,0.589864129712455,-0.189904260794326,0.0809707639691912
0.43,0.19,8,0.03,198,23,0.03,-23,14,0.6,-0.08,0.353745171723199,-0.29937195470672,-0.885139143201396,-0.0420652278051597,0.463968756322083,-0.282336504322578,-0.704324331039697
0.46,0.03,-2,0.01,133,-30,0.27,-3,6,0.12,-0.09,0.351329980129727,-0.199957531543833,0.905251038632123,-0.130785273239782,0.0560806592947145,-0.1726876945053,-0.291440903560908
-0.35,0.43,-1,0.12,238,-98,0.17,0,-10,0.15,0.13,0.354031486863389,0.705068516147368,-0.51749170526591,-0.331273948308689,0.552049871406006,0.290417642517285,0.521727101571601
0.32,0.05,6,0.04,11,70,0.03,-29,16,0.49,-0.02,0.839841690426298,0.270742359079372,0.214541297004503,0.418732064573111,0.361845635010083,-0.197618843530427,-0.537707673081209
-0.38,0.46,-4,0.05,235,-47,0.09,-12,10,0.29,-0.08,0.500250059565376,0.252304938308338,-0.794370472001114,-0.234664972296229,0.783936231123296,-0.26508144076659,0.155024212220392
0.35,0.44,8,0.06,63,31,0.02,11,1,0.68,-0.02,0.855188215956937,0.174089010579791,0.405007152370634,0.272608397178756,0.663140491151958,-0.0635070771220594,-0.309426060057999
-0.27,0.33,-6,0.1,43,-37,0.36,-2,11,0.27,0.08,0.835394422094003,-0.13373227842154,0.361336799758829,-0.392004533624878,0.293112397666646,0.0201255893574855,0.169186385592491
0.17,0.18,-5,0,185,51,0.06,-6,10,0.36,-0.03,0.0744153541711157,-0.504392941080085,-0.857039278667108,0.0743894540505108,0.415292559347154,-0.202812984298504,-0.366677491301599
0.1,0.01,1,0.08,-34,-24,0.21,19,20,0.26,-0.11,0.829310403487936,0.0242180944569057,-0.445607075747318,-0.336291648144103,-0.0120041366386692,-0.13696307163785,0.0680973727868676
0.29,0.46,0,0.09,112,81,0.28,-6,-18,0.43,0.1,0.33449047256607,0.447868684338298,0.730855268149602,0.391638024672761,0.464349569679608,0.299140224113044,-0.432274384837406
-0.41,0.32,-1,0.05,-8,-20,0.23,-26,0,0.51,-0.11,0.973089143166256,-0.0353819700796802,0.152602874427898,-0.168991119179632,0.692619173341318,-0.135236072507593,-0.0754758803413205
0.13,0.43,2,0.05,120,-20,0.28,-13,-13,0.59,-0.04,0.39880116780256,-0.250465870919331,0.882109765027376,-0.0103362714400536,0.508535289604277,0.0738647839165546,-0.45018488440292
0.05,0.28,-9,0.06,4,-18,0.36,-11,-15,0.65,0.09,0.988175254360314,-0.112044976332326,0.102523266240965,-0.0210848245878798,0.241281916240338,0.14603336149364,-0.658951558633649
0.22,0.07,9,0.06,235,46,0.09,7,-8,0.03,-0.07,0.391819857384044,-0.258296599248541,-0.874267493087803,0.124162863635448,0.236912132972882,-0.0571924400819684,0.388406096188655
-0.34,0.05,0,0.01,145,-54,0.11,-1,1,0.15,0.13,0.259336869403852,-0.426701090777216,0.855829986274759,-0.135002229204886,0.261671802089844,0.0586770938889625,0.53377895216268
0.41,0.3,-7,0.04,192,54,0.23,13,-16,0.55,0.11,0.0413210109090732,0.337441972413069,0.939417220596946,-0.0438266466586142,0.405136581502151,0.206493582935067,-0.684635788207469
-0.24,0.24,-5,0.05,-78,66,0.32,7,8,0.66,0.03,0.631943363511423,-0.434553883469195,-0.517665611902525,0.37925297880082,0.159118384575514,-0.0376185864904487,-0.168638030065181
-0.23,0.22,10,0.1,49,-92,0.12,-25,-8,0.65,-0.03,0.603368506556967,-0.404464342556168,0.450673393319415,-0.518891639410182,0.737557038202689,0.0884101747379781,-0.0927554946558475
0.38,0.17,0,0.13,164,76,0.17,-7,-13,0.11,-0.11,0.0559609852681163,0.52088787601601,0.850011759281657,0.0549927070642351,0.286516584623274,0.035681110660643,-0.190115507763284
-0.16,0.2,-5,0,-25,13,0.07,29,-16,0.4,-0.09,0.86218598741875,-0.0317051026164317,-0.454544105124473,0.221404078696461,0.176194325888827,-0.0947629893108947,0.187242035634874
-0.27,0.02,9,0.02,150,90,0.18,18,0,0,0.12,0.231544605331797,0.649781995472366,0.638183734892769,0.341894683521121,-0.142755437626571,0.0462862777046098,0.89060470088297
0.08,0.39,-1,0.02,155,-18,0.3,9,8,0.03,-0.08,0.282923450423638,-0.0845541551540835,0.952523602495589,-0.0741869445076944,0.335888969397784,-0.19703449456362,0.288076443213342
0.24,0.45,5,0,174,76,0.06,-20,10,0.02,0.07,0.125258887118254,-0.683446783430273,-0.718519481042262,0.0306669329974165,0.724244558450608,-0.15728955748426,-0.0704158828561555
-0.38,0.45,-2,0.06,215,-9,0.08,-20,3,0.58,0.07,0.460957831038932,0.0441406155286962,-0.885779525864456,-0.0310502113353703,0.878935920747719,0.002723943139114,-0.214975354832966
-0.06,0.11,0,0.04,108,-89,0.01,-27,-1,0.17,0.08,0.275279423830413,-0.653281482438188,0.653281482438188,-0.265834249528389,0.563758775412862,0.0565806210399693,-0.0416721537405196
0.04,0.12,6,0.02,218,81,0.19,13,-2,0.55,0.07,0.19318215275736,-0.602763931425554,-0.766633193601731,0.107841760447674,0.116641849625211,0.0141999806122497,-0.0179323218008742
0.33,0.23,-8,0.02,61,55,0.07,-5,16,0.04,-0.01,0.799571630716213,0.265360629346869,0.478085248508676,0.248401769125839,0.414738330859256,-0.230203976568412,-0.280683272545718
-0.43,0.07,-8,0.07,96,70,0.16,15,11,0.07,-0.13,0.688520007211506,0.3907113045886,0.518301208998266,0.323494563921989,0.044188283966637,-0.178686053616224,0.553484028961694
0.5,0.01,6,0.09,12,-96,0.12,-7,20,0.33,0.04,0.523871441313314,-0.0602721510740445,0.162071611100687,-0.834061612626098,0.189538966335015,-0.0586900855421761,-0.350853993099944
0.01,0.18,-2,0.14,158,-24,0.27,-28,-19,0.27,0.03,0.0529681194121024,0.372805692251127,-0.926297744967206,0.0135196826801836,0.29402553601426,0.233362607401545,-0.17641699850946
0.32,0.34,8,0.06,254,57,0.32,23,-1,0.09,-0.13,0.398025161442737,-0.376576754809426,-0.819521521123116,0.167780794525889,0.180211088242061,-0.155295307560778,0.301505616776459
-0.09,0.31,-8,0.04,203,26,0.3,-17,16,0.39,-0.11,0.333817334612125,-0.339343686765271,-0.873833311431034,0.0991322006135429,0.349787339026916,-0.290976073094758,-0.299168309021023
-0.21,0.07,-3,0.1,181,-89,0.2,25,-20,0.24,-0.06,0.156839976310221,-0.792632772255562,0.572612504309848,-0.13874231541053,-0.0783336125742272,-0.0278431054244544,0.305288887883769
0.25,0.3,3,0.11,71,42,0.1,10,-18,0.09,0.09,0.737436755972964,0.124957132341488,0.492138807286119,0.445389874581877,0.422509006494853,0.294254647696937,0.196627328634326
0.2,0.31,3,0.08,179,-84,0.22,17,-5,0.31,-0.11,0.137155859391528,-0.694641143148401,0.701674247055601,-0.0794682546619094,0.293749523442765,-0.0727058875583416,0.0565244192575161
0.45,0.27,-9,0.12,185,1,0.12,-29,11,0.5,-0.07,0.297050017928734,-0.0834297186239925,-0.94983932648618,0.0510492189865759,0.241168908551237,-0.110792457264286,-1.08687385161491
-0.36,0.08,1,0.04,250,-57,0.22,-11,-3,0.52,0.01,0.575192270442891,0.383909948352049,-0.656357232721935,-0.301599381021718,0.31645753393261,-0.00345728893299641,0.150901135794696
-0.41,0.17,-8,0.15,-63,-94,0.26,-24,14,0.61,-0.04,0.59156779914477,0.175282728493442,-0.287612759825082,-0.732531504095698,0.426954002295122,-0.110637637422697,-0.259966479537119
0.28,0.41,-5,0.14,-22,-41,0.13,-23,-7,0.65,0.05,0.96023857761515,-0.0403610459965993,-0.00842660485590747,-0.276119271975528,0.514358307973636,0.184634292075718,-0.99071664234028
-0.28,0.35,-3,0.04,194,29,0.26,19,17,0.15,-0.08,0.0459891276537971,0.397069108680548,0.916408651862379,-0.0204035747126795,0.154632453092361,-0.196655114565398,0.529530395684951
-0.23,0.02,9,0.07,92,6,0.24,-13,-6,0.14,-0.08,0.5983436319021,0.0605409670539757,0.790907696711409,0.113069468704098,0.28254786261564,-0.0642559173278872,0.620419784431717
0.05,0.08,7,0.05,69,-22,0.32,26,11,0.34,0,0.903222221216726,0.00599185139955931,0.368086518880847,-0.220603788352126,-0.188883782609707,-0.0199603678680829,0.168880943591201
-0.48,0.44,-2,0.15,173,-21,0.29,8,-3,0.28,0,0.12616950927107,-0.205952611485127,0.969663375062722,-0.0376525671730856,0.335616234367246,0.0969260906006114,0.562349072650815
-0.3,0.31,-1,0.13,161,67,0.06,2,-7,0.12,-0.09,0.150728294253755,0.490491679060134,0.852136236968352,0.102775131863407,0.524746691523195,0.0418721673334223,0.524177153645404
0.49,0.43,-10,0.14,-71,60,0.14,-18,20,0.06,0.02,0.816869678740046,-0.333339314690671,-0.300548507966657,0.362325024799149,0.430470471548104,-0.130418199145462,-0.682751721226204
-0.04,0.32,5,0.12,164,40,0.11,0,-19,0.61,0.07,0.0997446323444748,0.186259253910705,0.971652917876977,0.106061801947021,0.473577943814469,0.308571858168577,-0.078807696748794
0.08,0.04,6,0.09,-50,-69,0.12,-23,18,0.61,0.09,0.682936681839887,0.138335407001501,-0.1923037194512,-0.690999336651265,0.37151847158909,-0.0565921371216468,-0.341391576455418
-0.43,0.12,8,0.15,135,63,0.16,-14,-15,0.09,-0.12,0.168969424999871,0.422369101123082,0.86420451322043,0.214951704252684,0.479135250858086,0.0962003958815296,0.798648808809513
0.1,0.16,-1,0.06,-38,73,0.04,26,-12,0.28,0.08,0.624606580316299,-0.276421962293631,-0.452171716313368,0.573583697077889,0.252155962749903,0.139275048108652,0.14750457604886
-0.5,0.36,-9,0.09,46,0,0.28,-12,16,0.12,0.02,0.86024552413397,-0.00703614858897357,0.489053794511956,-0.144064280423573,0.489625226494471,-0.153832243096461,0.36516067748435
0.15,0.4,2,0,18,-6,0,6,-16,0.31,0.09,0.990270295407661,-0.00318454675805901,0.105849659280862,0.0902798445130143,0.664901456355854,0.230358922018048,0.0253609995008226
0.16,0.1,4,0,91,-40,0.35,-3,-3,0.07,-0.09,0.654053680854569,-0.244520986774574,0.689250677502612,-0.193279003385181,0.0816902483309021,-0.159239882576517,0.21578864772405
-0.3,0.42,-5,0.15,102,36,0.19,23,-17,0.7,-0.1,0.707159881344639,0.0850182993663031,0.63008194281871,0.30934371873904,0.235463085337093,0.0744226042408001,0.0120463007108151
0.14,0.17,-1,0.09,-32,-96,0.19,14,11,0.31,0.03,0.548613783457048,0.257609407740813,-0.293889214502747,-0.739113955519261,0.21912448690951,-0.0169974632187396,-0.040298624537502
0.28,0.23,-10,0.03,23,22,0.11,-3,3,0.23,0.13,0.959848145477549,-0.0352940527264412,0.237360469697651,0.145278611262514,0.417362737326158,0.0345483753921023,-0.453220116916206
0.17,0.24,5,0.11,-9,-25,0.14,30,-13,0.61,0.03,0.937416228385627,0.149125770944625,-0.301356900217718,-0.0905336285067918,0.143443065980573,0.115836214920229,-0.0842928265682501
-0.42,0.3,-2,0.1,34,93,0.2,-17,6,0.66,-0.08,0.656388217133835,0.316103414910854,0.292677152432725,0.619332886203723,0.609750084203129,-0.130440078402408,-0.128338957002616
0.49,0.43,5,0.13,79,-8,0.06,-7,-6,0.22,-0.09,0.730993791583406,-0.0480097974662658,0.680571200775821,0.0128831940263839,0.671154443550589,0.0401177454398747,-0.313382303299798
-0.38,0.37,-2,0.08,-58,-100,0.17,4,0,0.15,0,0.556962147727534,0.384486483584092,-0.342921821439814,-0.651435287899168,0.457950477142225,0.00403750669017167,0.565644524600109
0.45,0.41,6,0.09,37,31,0.19,17,-19,0.25,-0.04,0.881274320418346,0.0645025268516218,0.167585901971629,0.437161253613919,0.435477967388122,0.151032087461726,-0.00468296799820833
-0.3,0.4,-9,0.07,171,33,0.13,1,2,0.61,-0.05,0.104643233384249,0.293418353608353,0.948804738114126,-0.0522018429256894,0.57070767194911,-0.0977657630634343,-0.193803680735366
-0.13,0.34,7,0.08,116,58,0.01,22,1,0.12,0.02,0.57103886412206,0.378505570198904,0.624577424701472,0.374901573141361,0.315261173439965,0.00597347650932482,0.777148876411787
-0.1,0.03,6,0.11,-54,78,0.01,-1,0,0.47,0.09,0.709749664995911,-0.24433944855383,-0.375500268513865,0.543648043558162,0.341597792028481,0.11618025154292,0.140684507163172
0.32,0.45,5,0.15,261,-43,0.2,-29,8,0.32,-0.09,0.721772757978592,0.190550080680444,-0.540758978768853,-0.387704113304877,0.588643232320842,-0.117385879745004,-0.4942283579656
-0.23,0,10,0.06,-15,2,0.21,-28,-18,0.26,-0.06,0.980300654558703,0.0646071695187577,0.122960666240052,0.140418000542507,0.482148027183709,0.0884598716495635,0.3915453660855
-0.39,0.13,-4,0.03,-9,63,0.25,13,-8,0.21,-0.06,0.79937837947785,-0.11898949128944,-0.15304156614774,0.568694985398231,0.034391816465962,-0.0903183331957761,0.47099616858294
0.21,0.06,5,0.04,42,58,0.01,-19,18,0.7,-0.08,0.805921628538308,0.345856920682271,0.373249369396821,0.302585900721125,0.401414046493483,-0.285882219582775,-0.593205466129801
-0.14,0.2,-7,0.11,150,93,0.07,-23,9,0.05,0.12,0.0818408590929916,0.757107083097718,0.648144203813826,0.000171955600145795,0.527226489885134,0.0439430768045215,0.00546588291279404
-0.03,0.4,3,0.11,97,-47,0.36,-27,-18,0.52,-0.06,0.458121359587241,-0.456160069227549,0.755936529113181,-0.102969777529975,0.493237882574267,0.167235852627556,-0.316085917157818
0.12,0.15,2,0.07,-68,45,0.21,16,-20,0.09,-0.11,0.630777211188856,-0.129490017010484,-0.656565140655309,0.392778132557948,0.131472892372152,-0.0320894273024295,0.278296001937274
-0.31,0.33,1,0.14,143,-55,0.26,11,0,0.66,0.07,0.36469226198994,-0.420071045535371,0.811200295397195,-0.18026078745802,0.230245336469242,0.134750220056482,0.106639698812262
0.41,0.46,7,0.07,180,97,0,10,1,0.05,-0.05,0.0130145314162641,0.746944640098586,0.656359106973764,0.105342533160223,0.724877079680186,-0.0811033691722799,0.229653899596745
-0.12,0.12,-3,0.13,88,46,0.01,-4,-20,0.11,0.03,0.591929678135083,0.142806118337549,0.705039018024038,0.363518433881914,0.397896707940879,0.267372136512811,0.237360136159355
-0.15,0.22,-3,0.12,-37,26,0.17,-30,11,0.38,-0.07,0.987370661341326,-0.0400649124274656,-0.0509476234069868,0.144562510990064,0.527549468953475,-0.148402716138505,-0.257111341491698
-0.49,0.24,-8,0.13,44,-10,0.14,-10,18,0.14,-0.13,0.857499893640271,-0.0349543163475359,0.456434743645395,-0.234817914497518,0.499282333654392,-0.283567607157637,0.374512568967687
0.45,0.24,9,0.15,123,68,0.17,29,6,0.26,0.13,0.543575518596361,0.453941720421552,0.570861462473491,0.415427202655345,0.222889539358513,0.151049928337555,0.104731731261264
-0.04,0.22,-5,0.05,270,-98,0.09,17,-6,0.02,-0.04,0.43146920480353,0.611257552301845,-0.52206326926468,-0.409448986987196,0.328147101064031,-0.0260683403417692,0.379466263660445
0.48,0.26,-9,0.1,112,7,0.04,23,0,0.26,-0.05,0.714150691621398,0.0126885878406443,0.699278270131228,-0.0289428802569366,0.608974652049836,-0.0446986550477793,-0.367877672234783
0.02,0.05,1,0.14,85,20,0.35,-25,-15,0.6,0.06,0.545696680770954,0.0432797582644101,0.818011582718576,0.176632515858173,0.146345070995663,0.193042323333463,-0.326150756672663
0.42,0.23,-4,0.08,95,-100,0.21,-20,8,0.4,0.11,0.298436454547691,-0.625548903631453,0.565595216007909,-0.446907488627632,0.256192875033864,0.0611028689339087,-0.719430950980208
